assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
12474952,61477,Chalcides lanzai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,lanzai,,,,"Pasteur, 1967",Near Threatened,,3.1,Unknown,Global
12475316,61478,Chalcides manueli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,manueli,,,,"Hediger, 1935",Vulnerable,B1ab(iii),3.1,Decreasing,Global
12475632,61479,Chalcides mauritanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,mauritanicus,,,,"(Duméril &amp; Bibron, 1839)",Endangered,B1ab(iii),3.1,Decreasing,Global
12476313,61480,Chalcides mertensi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,mertensi,,,,"Klausewitz, 1954",Least Concern,,3.1,Unknown,Global
12477040,61482,Chalcides mionecton,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,mionecton,,,,"(Boettger, 1874)",Least Concern,,3.1,Unknown,Global
12477437,61483,Chalcides montanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,montanus,,,,"Werner, 1931",Near Threatened,,3.1,Stable,Global
12478411,61485,Chalcides polylepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,polylepis,,,,"Boulenger, 1890",Least Concern,,3.1,Decreasing,Global
12478575,61486,Chalcides pseudostriatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,pseudostriatus,,,,"Caputo, 1993",Near Threatened,,3.1,Decreasing,Global
12479057,61487,Chalcides sexlineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,sexlineatus,,,,"Steindachner, 1891",Least Concern,,3.1,Stable,Global & Europe
12479483,61488,Chalcides simonyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,simonyi,,,,"Steindachner, 1891",Endangered,B1ab(iii),3.1,Decreasing,Global & Europe
12479759,61422,Xyrichtys trivittatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LABRIDAE,Xyrichtys,trivittatus,,,,"Randall &amp; Cornish, 2000",Data Deficient,,3.1,Unknown,Global
12480456,61490,Chalcides viridanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,viridanus,,,,"(Gravenhorst, 1851)",Least Concern,,3.1,Stable,Global & Europe
12481481,61492,Mediodactylus amictopholis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Mediodactylus,amictopholis,,,,"(Hoofien, 1967)",Endangered,B1ab(iii),3.1,Decreasing,Global
12481695,61493,Daboia deserti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Daboia,deserti,,,,"(Anderson, 1892)",Near Threatened,,3.1,Decreasing,Global
12481914,61494,Daboia mauritanica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Daboia,mauritanica,,,,"(Duméril &amp; Bibron, 1848)",Near Threatened,,3.1,Decreasing,Global
12482149,61495,Daboia palaestinae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Daboia,palaestinae,,,,"(Werner, 1938)",Least Concern,,3.1,Unknown,Global
12482432,61496,Eirenis barani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Eirenis,barani,,,,"Schmidtler, 1988",Least Concern,,3.1,Stable,Global
12483018,61431,Phelsuma abbotti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Phelsuma,abbotti,,,,"Stejneger, 1893",Least Concern,,3.1,Stable,Global
12483195,61498,Eirenis lineomaculatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Eirenis,lineomaculatus,,,,"Schmidt, 1939",Least Concern,,3.1,Unknown,Global
12483895,61433,Phelsuma laticauda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Phelsuma,laticauda,,,,"(Boettger, 1880)",Least Concern,,3.1,Stable,Global
12484408,61436,Zonosaurus madagascariensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GERRHOSAURIDAE,Zonosaurus,madagascariensis,,,,"(Gray, 1831)",Least Concern,,3.1,Stable,Global
12485322,61443,Hierophis cypriensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Hierophis,cypriensis,,,,"(Schätti, 1985)",Endangered,B1ab(iii),3.1,Decreasing,Global & Europe
12485786,61444,Zamenis situla,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Zamenis,situla,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
12486224,61445,Montivipera bornmuelleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Montivipera,bornmuelleri,,,,"(Werner, 1898)",Endangered,B1ab(iii),3.1,Decreasing,Global
12486542,61446,Euleptes europaea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Euleptes,europaea,,,,"(Gené, 1839)",Near Threatened,,3.1,Unknown,Global
12486917,61447,Iberolacerta bonnali,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,bonnali,,,,"(Lantz, 1927)",Near Threatened,,3.1,Stable,Global & Europe
12487278,61448,Iberolacerta monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,monticola,,,,"(Boulenger, 1905)",Vulnerable,B1ab(iii),3.1,Decreasing,Global & Europe
12488080,61450,Ablepharus budaki,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Ablepharus,budaki,,,,"Göçmen, Kumlutas &amp; Tosunoglu, 1996",Least Concern,,3.1,Stable,Global
12488345,61451,Ablepharus rueppellii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Ablepharus,rueppellii,,,,"(Gray, 1839)",Least Concern,,3.1,Unknown,Global
12488476,61452,Acanthodactylus ahmaddisii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,ahmaddisii,,,,"Werner, 2004",Endangered,"B1b(i,ii,iii)c(iv)",3.1,Decreasing,Global
12488579,61453,Acanthodactylus bedriagai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,bedriagai,,,,"Lataste, 1881",Near Threatened,,3.1,Unknown,Global
12488658,61454,Acanthodactylus beershebensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,beershebensis,,,,"Moravec, Baha El Din, Seligmann, Sivan &amp; Werner, 1999",Critically Endangered,A2c; B2ab(iii),3.1,Decreasing,Global
12488766,61455,Acanthodactylus blanci,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,blanci,,,,"Doumergue, 1901",Endangered,B1ab(iii),3.1,Decreasing,Global
12488887,61461,Acanthodactylus savignyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,savignyi,,,,"(Audouin, 1809)",Near Threatened,,3.1,Unknown,Global
12489118,61462,Acanthodactylus schreiberi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,schreiberi,,,,"Boettger, 1878",Endangered,"A2c; B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
12489446,61463,Acanthodactylus spinicauda,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Acanthodactylus,spinicauda,,,,"Doumergue, 1901",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
12489532,61464,Algyroides fitzingeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Algyroides,fitzingeri,,,,"(Wiegmann, 1834)",Least Concern,,3.1,Stable,Global & Europe
12489765,61465,Algyroides moreoticus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Algyroides,moreoticus,,,,"Bibron &amp; Bory, 1833",Near Threatened,,3.1,Decreasing,Global & Europe
12490013,61466,Algyroides nigropunctatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Algyroides,nigropunctatus,,,,"(Duméril and Bibron, 1839)",Least Concern,,3.1,Unknown,Global & Europe
12490617,61468,Archaeolacerta bedriagae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Archaeolacerta,bedriagae,,,,"(Camerano, 1885)",Near Threatened,,3.1,Decreasing,Global & Europe
12490902,61469,Blanus cinereus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BLANIDAE,Blanus,cinereus,,,,"(Vandelli, 1797)",Least Concern,,3.1,Stable,Global & Europe
12491750,61559,Psammodromus blanci,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,blanci,,,,"(Lataste, 1880)",Near Threatened,,3.1,Decreasing,Global
12492064,61500,Gallotia atlantica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,atlantica,,,,"(Peters and Doria, 1882)",Least Concern,,3.1,Stable,Global & Europe
12492257,61560,Psammodromus hispanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,hispanicus,,,,"Fitzinger, 1826",Least Concern,,3.1,Stable,Global & Europe
12492629,61501,Gallotia auaritae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,auaritae,,,,"Mateo, García Márquez, López Jurado &amp; Barahona, 2001",Critically Endangered,D,3.1,Unknown,Global & Europe
12493034,61502,Gallotia bravoana,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,bravoana,,,,"Hutterer, 1985",Critically Endangered,D,3.1,Increasing,Global & Europe
12493387,61561,Psammodromus microdactylus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Psammodromus,microdactylus,,,,"(Boettger, 1881)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
12493473,61503,Gallotia caesaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,caesaris,,,,"(Lehrs, 1914)",Least Concern,,3.1,Stable,Global & Europe
12493682,61562,Ptyodactylus oudrii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Ptyodactylus,oudrii,,,,"Lataste, 1880",Least Concern,,3.1,Stable,Global
12493747,61504,Gallotia galloti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,galloti,,,,"(Oudart, 1839)",Least Concern,,3.1,Stable,Global & Europe
12493946,61573,Tarentola boehmei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,boehmei,,,,"Joger, 1984",Least Concern,,3.1,Stable,Global
12494026,61505,Gallotia intermedia,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,intermedia,,,,"Barbadillo, Lacomba, Pêrez-Mellado, Sancho &amp; López-Jurado, 1999",Critically Endangered,B1ab(v)+2ab(v),3.1,Increasing,Global & Europe
12494311,61574,Tarentola boettgeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,boettgeri,,,,"Steindachner, 1891",Least Concern,,3.1,Stable,Global & Europe
12494509,61506,Gallotia stehlini,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Gallotia,stehlini,,,,"(Schenkel, 1901)",Least Concern,,3.1,Stable,Global & Europe
12494692,61575,Tarentola delalandii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,delalandii,,,,"Duméril and Bibron, 1836",Least Concern,,3.1,Stable,Global & Europe
12494982,61576,Tarentola deserti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,deserti,,,,"Boulenger, 1891",Least Concern,,3.1,Stable,Global
12495072,61508,Hemidactylus mindiae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Hemidactylus,mindiae,,,,"Baha El Din, 2005",Least Concern,,3.1,Increasing,Global
12495165,61577,Tarentola gomerensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,gomerensis,,,,"Joger and Bischoff, 1983",Least Concern,,3.1,Stable,Global & Europe
12495496,61509,Hemorrhois hippocrepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Hemorrhois,hippocrepis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
12496555,61510,Hierophis gemonensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Hierophis,gemonensis,,,,"(Laurenti, 1768)",Least Concern,,3.1,Stable,Global & Europe
12496859,61579,Tarentola mindiae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,mindiae,,,,"Baha El Din, 1997",Least Concern,,3.1,Stable,Global
12497510,61580,Tarentola neglecta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,neglecta,,,,"Strauch, 1887",Least Concern,,3.1,Stable,Global
12497596,61513,Iberolacerta aurelioi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,aurelioi,,,,"(Arribas, 1994)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global & Europe
12498039,61581,Scelarcis perspicillata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Scelarcis,perspicillata,,,,"(Duméril &amp; Bibron, 1839)",Least Concern,,3.1,Stable,Global
12498292,61514,Iberolacerta cyreni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,cyreni,,,,"(Müller &amp; Helmich, 1937)",Endangered,B1ab(iii),3.1,Decreasing,Global & Europe
12498578,61582,Telescopus hoogstraali,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Telescopus,hoogstraali,,,,"Schmidt &amp; Marx, 1956",Endangered,B1ab(iii),3.1,Decreasing,Global
12498949,61583,Timon lepidus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Timon,lepidus,,,,"(Daudin, 1802)",Near Threatened,,3.1,Decreasing,Global & Europe
12499291,61516,Iberolacerta martinezricai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Iberolacerta,martinezricai,,,,"(Arribas, 1996)",Critically Endangered,B2ab(v); C2a(ii),3.1,Decreasing,Global & Europe
12499610,61584,Timon pater,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Timon,pater,,,,"(Lataste, 1880)",Least Concern,,3.1,Decreasing,Global
12500163,61585,Timon tangitanus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Timon,tangitanus,,,,"(Boulenger, 1887)",Least Concern,,3.1,Decreasing,Global
12500447,61518,Atlantolacerta andreanskyi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Atlantolacerta,andreanskyi,,,,"(Werner, 1929)",Near Threatened,,3.1,Stable,Global
12501065,61519,Lacerta bilineata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Lacerta,bilineata,,,,"Daudin, 1802",Least Concern,,3.1,Decreasing,Global & Europe
12501400,61587,Trapelus savignii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Trapelus,savignii,,,,(Duméril &amp; Bibron. 1837),Vulnerable,A2abcd,3.1,Decreasing,Global
12501576,61520,Phoenicolacerta cyanisparsa,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Phoenicolacerta,cyanisparsa,,,,"(Schmidtler &amp; Bischoff, 1999)",Least Concern,,3.1,Stable,Global
12501750,61588,Trapelus tournevillei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Trapelus,tournevillei,,,,"(Lataste, 1880)",Least Concern,,3.1,Stable,Global
12502172,61589,Trogonophis wiegmanni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROGONOPHIDAE,Trogonophis,wiegmanni,,,,"Kaup, 1830",Least Concern,,3.1,Unknown,Global
12502475,61522,Parvilacerta fraasii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Parvilacerta,fraasii,,,,"(Lehrs, 1910)",Endangered,B1ab(iii),3.1,Decreasing,Global
12502676,61523,Hellenolacerta graeca,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Hellenolacerta,graeca,,,,"(Bedriaga, 1886)",Near Threatened,,3.1,Decreasing,Global & Europe
12502939,61590,Uromastyx alfredschmidti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Uromastyx,alfredschmidti,,,,"Wilms &amp; Böhme, 2001",Near Threatened,,3.1,Stable,Global
12503047,61524,Phoenicolacerta kulzeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Phoenicolacerta,kulzeri,,,,"Müller &amp; Wettstein, 1933",Endangered,B2ab(iii),3.1,Decreasing,Global
12503170,61591,Vipera aspis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,aspis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global & Europe
12503848,61592,Vipera latastei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,latastei,,,,"Boscá, 1878",Vulnerable,A2c,3.1,Decreasing,Global
12504486,61526,Dinarolacerta mosorensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Dinarolacerta,mosorensis,,,,"(Kolombatović, 1886)",Vulnerable,B2ab(iii),3.1,Decreasing,Global & Europe
12504634,61593,Vipera monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,monticola,,,,"Saint-Girons, 1954",Near Threatened,,3.1,Decreasing,Global
12504829,61527,Anatololacerta oertzeni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Anatololacerta,oertzeni,,,,"(Werner, 1904)",Least Concern,,3.1,Decreasing,Global
12505084,61594,Vipera seoanei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,seoanei,,,,"Lataste, 1879",Least Concern,,3.1,Unknown,Global & Europe
12505349,61528,Dalmatolacerta oxycephala,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Dalmatolacerta,oxycephala,,,,"(Duméril and Bibron, 1839)",Least Concern,,3.1,Unknown,Global & Europe
12505636,61595,Zamenis lineatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Zamenis,lineatus,,,,"Suckow, 1798",Data Deficient,,3.1,Unknown,Global & Europe
12506037,61529,Lacerta trilineata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Lacerta,trilineata,,,,"Bedriaga, 1886",Least Concern,,3.1,Stable,Global
12507156,61530,Lacerta viridis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Lacerta,viridis,,,,"(Laurenti, 1768)",Least Concern,,3.1,Decreasing,Global
12507652,61531,Macroprotodon abubakeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Macroprotodon,abubakeri,,,,"Wade, 2001",Data Deficient,,3.1,Unknown,Global
12508324,61532,Macroprotodon brevis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Macroprotodon,brevis,,,,"(Günther, 1862)",Near Threatened,,3.1,Decreasing,Global
12509520,61534,Mesalina bahaeldini,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Mesalina,bahaeldini,,,,"Segoli, Cohen &amp; Werner, 2002",Least Concern,,3.1,Stable,Global
12509619,61535,Mesalina simonii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Mesalina,simonii,,,,"(Boettger, 1881)",Least Concern,,3.1,Stable,Global
12509682,61536,Micrelaps muelleri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ATRACTASPIDIDAE,Micrelaps,muelleri,,,,"Boettger, 1880",Least Concern,,3.1,Unknown,Global
12510365,61538,Natrix maura,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Natrix,maura,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
12510871,61539,Ophiomorus latastii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Ophiomorus,latastii,,,,"Boulenger, 1887",Data Deficient,,3.1,Unknown,Global
12511554,61541,Ophisops occidentalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Ophisops,occidentalis,,,,"(Boulenger, 1887)",Least Concern,,3.1,Decreasing,Global
12511985,61543,Platyceps collaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Platyceps,collaris,,,,"(Müller, 1878)",Least Concern,,3.1,Stable,Global
12512257,61544,Podarcis bocagei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,bocagei,,,,"(Seoane, 1884)",Least Concern,,3.1,Stable,Global & Europe
12512496,61545,Podarcis carbonelli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,carbonelli,,,,"Pérez Mellado, 1981",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global & Europe
12512784,61546,Podarcis erhardii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,erhardii,,,,"(Bedriaga, 1882)",Least Concern,,3.1,Stable,Global & Europe
12513064,61547,Podarcis gaigeae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,gaigeae,,,,"(Werner, 1930)",Vulnerable,D2,3.1,Unknown,Global & Europe
12513281,61548,Podarcis hispanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,hispanicus,,,,"(Steindachner, 1870)",Least Concern,,3.1,Unknown,Global & Europe
12513547,61549,Podarcis melisellensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,melisellensis,,,,"(Braun, 1877)",Least Concern,,3.1,Stable,Global & Europe
12514105,61550,Podarcis muralis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,muralis,,,,"(Laurenti, 1768)",Least Concern,,3.1,Stable,Global
12514581,61551,Podarcis peloponnesiacus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,peloponnesiacus,,,,"(Bibron &amp; Bory, 1833)",Least Concern,,3.1,Stable,Global & Europe
12514822,61552,Podarcis raffonei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,raffonei,,,,"(Mertens, 1952)",Critically Endangered,B1ab(v)+2ab(v),3.1,Decreasing,Global & Europe
12515695,61554,Podarcis tauricus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,tauricus,,,,"(Pallas, 1814)",Least Concern,,3.1,Stable,Global
12516504,61557,Podarcis waglerianus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LACERTIDAE,Podarcis,waglerianus,,,,"Gistel, 1868",Least Concern,,3.1,Decreasing,Global & Europe
12516752,61563,Quedenfeldtia moerens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Quedenfeldtia,moerens,,,,"(Chabanaud, 1916)",Least Concern,,3.1,Stable,Global
12516835,61564,Quedenfeldtia trachyblepharus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Quedenfeldtia,trachyblepharus,,,,"(Boettger, 1873)",Near Threatened,,3.1,Stable,Global
12516902,61565,Zamenis scalaris,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Zamenis,scalaris,,,,"(Schinz, 1822)",Least Concern,,3.1,Stable,Global & Europe
12517171,61566,Letheobia simoni,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TYPHLOPIDAE,Letheobia,simoni,,,,"(Boettger, 1879)",Least Concern,,3.1,Unknown,Global
12517267,61567,Saurodactylus brosseti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Saurodactylus,brosseti,,,,"Bons &amp; Pasteur, 1957",Least Concern,,3.1,Stable,Global
12517362,61568,Saurodactylus fasciatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Saurodactylus,fasciatus,,,,"Werner, 1931",Vulnerable,B1ab(iii),3.1,Decreasing,Global
12517583,61569,Saurodactylus mauritanicus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SPHAERODACTYLIDAE,Saurodactylus,mauritanicus,,,,"(Duméril and Bibron, 1836)",Least Concern,,3.1,Stable,Global
12517933,61570,Spalerosophis dolichospilus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Spalerosophis,dolichospilus,,,,"(Werner, 1923)",Data Deficient,,3.1,Unknown,Global
12518031,61571,Chalcides sepsoides,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chalcides,sepsoides,,,,"(Audouin, 1829)",Least Concern,,3.1,Stable,Global
12518158,61572,Tarentola angustimentalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Tarentola,angustimentalis,,,,"Steindachner, 1891",Least Concern,,3.1,Stable,Global & Europe
12525900,61690,Ceylonthelphusa alpina,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Ceylonthelphusa,alpina,,,,"Bahir &amp; Ng, 2005",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
12526546,61691,Ceylonthelphusa armata,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Ceylonthelphusa,armata,,,,"(Ng, 1995)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
12526946,61692,Ceylonthelphusa callista,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Ceylonthelphusa,callista,,,,"(Ng, 1995)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
12527794,61694,Ceylonthelphusa diva,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Ceylonthelphusa,diva,,,,"Bahir &amp; Ng, 2005",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
12528165,61695,Ceylonthelphusa durrelli,ANIMALIA,ARTHROPODA,DECAPODA,MALACOSTRACA,GECARCINUCIDAE,Ceylonthelphusa,durrelli,,,,"Bahir &amp; Ng, 2005",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
