order,genus_species,maturity_d,interbirth_d,longevity_m,litter_size_ind
Erinaceomorpha,Mesechinus_hughi,,,,
Rodentia,Mesembriomys_gouldii,51.02,,46.8,1.87
Rodentia,Mesembriomys_macrurus,,,,2.0
Chiroptera,Megaerops_kusnotoi,,,,
Chiroptera,Megaerops_niphanae,,,,
Chiroptera,Megaerops_wetmorei,,,,
Chiroptera,Megaloglossus_woermanni,,,,1.0
Chiroptera,Molossus_pretiosus,,,,0.98
Chiroptera,Molossus_rufus,,,,
Chiroptera,Molossus_sinaloae,,,,1.03
Carnivora,Monachus_monachus,1567.84,730.0,284.4,1.0
Carnivora,Monachus_schauinslandi,1687.65,467.39,360.0,1.0
Carnivora,Monachus_tropicalis,,547.5,,1.0
Didelphimorphia,Monodelphis_adusta,,,,
Didelphimorphia,Monodelphis_americana,,,,
Didelphimorphia,Monodelphis_brevicaudata,187.19,,12.0,7.24
Didelphimorphia,Monodelphis_dimidiata,,334.58,12.0,12.0
Didelphimorphia,Monodelphis_domestica,162.11,52.5,72.0,7.29
Didelphimorphia,Monodelphis_emiliae,,,,
Didelphimorphia,Monodelphis_glirina,,,,
Didelphimorphia,Monodelphis_iheringi,,,,
Didelphimorphia,Monodelphis_kunsi,,,,
Didelphimorphia,Monodelphis_maraxina,,,,
Didelphimorphia,Monodelphis_osgoodi,,,,
Didelphimorphia,Monodelphis_palliolata,,,,
Rodentia,Megalomys_desmarestii,,,,
Rodentia,Megalomys_luciae,,,,
Rodentia,Megaoryzomys_curioi,,,,
Cetacea,Megaptera_novaeangliae,1310.35,730.0,1140.0,1.0
Soricomorpha,Megasorex_gigas,,,,
Rodentia,Melanomys_caliginosus,,,,1.45
Rodentia,Melanomys_robustulus,,,,
Rodentia,Melanomys_zunigae,,,,
Rodentia,Melasmothrix_naso,,,,
Carnivora,Meles_anakuma,,,,
Carnivora,Meles_leucurus,,,,
Carnivora,Meles_meles,420.91,365.0,194.4,3.11
Carnivora,Mellivora_capensis,,182.5,318.0,2.35
Primates,Miopithecus_talapoin,1733.36,365.0,370.8,1.01
Carnivora,Mirounga_angustirostris,1522.5,365.0,243.5,1.0
Carnivora,Mirounga_leonina,1607.08,365.0,276.0,1.0
Primates,Mirza_coquereli,343.74,365.0,183.6,1.71
Soricomorpha,Mogera_imaizumii,,,42.0,3.25
Soricomorpha,Mogera_insularis,,,,
Soricomorpha,Mogera_tokudae,,,,3.26
Soricomorpha,Mogera_uchidai,,,,
Soricomorpha,Mogera_wogura,,,42.0,3.78
Chiroptera,Molossops_aequatorianus,,,,
Chiroptera,Molossops_mattogrossensis,,,,
Chiroptera,Molossops_neglectus,,,,
Chiroptera,Molossops_temminckii,,,,0.98
Chiroptera,Molossus_aztecus,,,,
Chiroptera,Molossus_barnesi,,,,
Chiroptera,Molossus_coibensis,,,,
Chiroptera,Molossus_currentium,,,,0.99
Chiroptera,Molossus_molossus,103.46,,,0.99
Didelphimorphia,Monodelphis_rubida,,,,
Didelphimorphia,Monodelphis_scalops,,,,
Didelphimorphia,Monodelphis_sorex,,,,
Didelphimorphia,Monodelphis_theresa,,,,
Didelphimorphia,Monodelphis_umbristriata,,,,
Didelphimorphia,Monodelphis_unistriata,,,,
Cetacea,Monodon_monoceros,2580.24,912.5,480.0,1.0
Chiroptera,Monophyllus_plethodon,,,,0.99
Chiroptera,Monophyllus_redmani,,,,0.99
Rodentia,Monticolomys_koopmani,,,,
Chiroptera,Mops_brachypterus,,,,0.99
Chiroptera,Mops_condylurus,285.63,,,1.0
Chiroptera,Mops_congicus,,,,0.99
Chiroptera,Mops_demonstrator,,,,1.0
Chiroptera,Mops_leucostigma,,,,
Chiroptera,Mops_midas,,,,1.22
Chiroptera,Mops_mops,,,,
Chiroptera,Mops_nanulus,,,,1.0
Chiroptera,Mops_niangarae,,,,
Chiroptera,Mops_niveiventer,,,,1.0
Chiroptera,Mops_petersoni,,,,
Chiroptera,Mops_sarasinorum,,,,
Chiroptera,Mops_spurrelli,,,,
Chiroptera,Mops_thersites,,,,1.0
Chiroptera,Mops_trevori,,,,0.98
Chiroptera,Mormoops_blainvillei,,,,
Chiroptera,Mormoops_magna,,,,
Chiroptera,Mormoops_megalophylla,,,,0.99
Chiroptera,Mormopterus_acetabulosus,,,,
Chiroptera,Mormopterus_beccarii,,,,
Chiroptera,Mormopterus_doriae,,,,
Chiroptera,Mormopterus_jugularis,,,,
Chiroptera,Mormopterus_kalinowskii,,,,
Chiroptera,Mormopterus_loriae,,,,
Chiroptera,Mormopterus_minutus,,,,
Chiroptera,Mormopterus_norfolkensis,,,,1.0
Chiroptera,Mormopterus_phrudus,,,,
Chiroptera,Mormopterus_planiceps,377.37,,,0.99
Artiodactyla,Moschiola_meminna,,,,1.5
Artiodactyla,Moschus_anhuiensis,,,,
Artiodactyla,Moschus_berezovskii,,,,1.2
Artiodactyla,Moschus_chrysogaster,587.94,,,1.2
Artiodactyla,Moschus_cupreus,,,,
Artiodactyla,Moschus_fuscus,,,,
Artiodactyla,Moschus_leucogaster,,,,
Artiodactyla,Moschus_moschiferus,486.66,,,1.74
Chiroptera,Mosia_nigrescens,,,,0.98
Carnivora,Mungos_gambianus,,,,
Carnivora,Mungos_mungo,349.33,365.0,144.0,2.68
Carnivora,Mungotictis_decemlineata,755.15,,,0.99
Artiodactyla,Muntiacus_atherodes,,,,
Artiodactyla,Muntiacus_crinifrons,,,,1.0
Didelphimorphia,Marmosops_noctivagus,,,,
Didelphimorphia,Marmosops_parvidens,,,,4.05
Didelphimorphia,Marmosops_paulensis,,,,
Didelphimorphia,Marmosops_pinheiroi,,,,
Rodentia,Marmota_baibacina,,,,5.99
Rodentia,Marmota_bobak,1241.53,730.0,180.0,6.2
Rodentia,Marmota_broweri,,,,
Rodentia,Marmota_caligata,827.69,,,4.67
Rodentia,Marmota_camtschatica,,,,4.99
Rodentia,Marmota_caudata,909.33,,,3.65
Rodentia,Marmota_flaviventris,827.69,456.25,96.0,4.66
Rodentia,Marmota_himalayana,,,,
Rodentia,Marmota_marmota,827.69,912.5,216.0,4.0
Rodentia,Marmota_menzbieri,943.94,,180.0,2.73
Rodentia,Marmota_monax,413.84,,120.0,4.1
Rodentia,Marmota_olympus,1141.75,,,4.0
Rodentia,Marmota_sibirica,827.69,,,4.5
Rodentia,Lemmus_amurensis,,,,
Rodentia,Lemmus_lemmus,22.67,21.0,24.0,5.1
Rodentia,Lemmus_portenkoi,,,,
Rodentia,Lemmus_sibiricus,44.51,21.0,,6.39
Rodentia,Lemmus_trimucronatus,,,,6.86
Rodentia,Lemniscomys_barbarus,,,,4.61
Rodentia,Lemniscomys_bellieri,,,,
Rodentia,Lemniscomys_griselda,,,,3.68
Rodentia,Lemniscomys_hoogstraali,,,,
Rodentia,Lasiopodomys_brandtii,,,,
Rodentia,Lasiopodomys_fuscus,,,,
Rodentia,Lasiopodomys_mandarinus,,,,
Diprotodontia,Lasiorhinus_krefftii,,548.0,360.0,1.0
Diprotodontia,Lasiorhinus_latifrons,631.37,365.0,294.0,1.0
Chiroptera,Lasiurus_atratus,,,,
Chiroptera,Lasiurus_blossevillii,,,,
Rodentia,Lemniscomys_linulus,,,,
Rodentia,Lemniscomys_macculus,,,,
Rodentia,Lemniscomys_mittendorfi,,,,
Rodentia,Lemniscomys_rosalia,,,,
Rodentia,Lemniscomys_roseveari,,,,
Rodentia,Lemniscomys_striatus,81.36,22.0,30.0,4.64
Rodentia,Lemniscomys_zebra,,,,
Primates,Lemur_catta,831.62,468.41,360.0,1.18
Rodentia,Lenomys_meyeri,,,,
Rodentia,Lenothrix_canus,,,45.6,2.91
Rodentia,Lenoxus_apicalis,,,,
Primates,Leontopithecus_caissara,,,,
Primates,Leontopithecus_chrysomelas,,,,2.04
Primates,Leontopithecus_chrysopygus,,,,
Primates,Leontopithecus_rosalia,890.34,182.5,297.6,1.94
Carnivora,Leopardus_braccatus,,,,
Carnivora,Leopardus_colocolo,,,,
Carnivora,Leopardus_geoffroyi,,,,
Carnivora,Leopardus_guigna,,,,
Carnivora,Leopardus_jacobitus,,,,
Carnivora,Leopardus_pajeros,,,,
Carnivora,Leopardus_pardalis,678.64,360.9,243.6,1.66
Carnivora,Leopardus_tigrinus,,,,
Carnivora,Leopardus_wiedii,1052.28,,240.0,1.5
Rodentia,Leopoldamys_ciliatus,,,,
Rodentia,Leopoldamys_edwardsi,,,,1.94
Rodentia,Leopoldamys_milleti,,,,
Rodentia,Leopoldamys_neilli,,,,
Rodentia,Leopoldamys_sabanus,,,24.0,3.33
Rodentia,Leopoldamys_siporanus,,,,
Primates,Lepilemur_ankaranensis,,,,
Primates,Lepilemur_dorsalis,,,,1.01
Primates,Lepilemur_edwardsi,,,,
Primates,Lepilemur_leucopus,620.76,,103.0,1.01
Primates,Lepilemur_microdon,,,,
Primates,Lepilemur_mustelinus,663.81,,144.0,1.0
Primates,Lepilemur_ruficaudatus,,,,1.02
Primates,Lepilemur_septentrionalis,377.57,,,1.0
Rodentia,Leporillus_apicalis,,,,
Rodentia,Leporillus_conditor,244.09,,,2.95
Carnivora,Leptailurus_serval,887.95,182.5,276.0,2.35
Rodentia,Leptomys_elegans,,,,1.88
Rodentia,Leptomys_ernstmayri,,,,
Rodentia,Leptomys_signatus,,,,
Carnivora,Leptonychotes_weddellii,1587.55,365.0,300.0,1.0
Chiroptera,Leptonycteris_curasoae,,,,0.99
Chiroptera,Leptonycteris_nivalis,,,,1.0
Chiroptera,Leptonycteris_yerbabuenae,,,120.0,0.99
Lagomorpha,Lepus_alleni,,,,1.96
Lagomorpha,Lepus_americanus,210.95,37.0,96.0,3.54
Lagomorpha,Lepus_arcticus,377.57,,84.0,5.62
Lagomorpha,Lepus_brachyurus,,,,2.13
Lagomorpha,Lepus_californicus,263.07,,81.6,2.68
Lagomorpha,Lepus_callotis,,,,2.48
Lagomorpha,Lepus_capensis,172.43,39.1,,2.44
Lagomorpha,Lepus_castroviejoi,,,,1.95
Lagomorpha,Lepus_comus,,,,2.44
Lagomorpha,Lepus_coreanus,,,,
Lagomorpha,Lepus_corsicanus,,,,
Lagomorpha,Lepus_europaeus,210.95,,144.0,2.14
Lagomorpha,Lepus_fagani,,,,
Lagomorpha,Lepus_flavigularis,,,,
Lagomorpha,Lepus_granatensis,,,,1.46
Lagomorpha,Lepus_habessinicus,,,,
Lagomorpha,Lepus_hainanus,,,,
Lagomorpha,Lepus_insularis,,,,
Lagomorpha,Lepus_mandshuricus,,,,2.39
Lagomorpha,Lepus_microtis,,,,1.56
Lagomorpha,Lepus_nigricollis,210.45,,,1.76
Lagomorpha,Lepus_oiostolus,,,,3.06
Lagomorpha,Lepus_othus,,,,6.15
Lagomorpha,Lepus_peguensis,,,,
Lagomorpha,Lepus_saxatilis,,,,1.52
Lagomorpha,Lepus_sinensis,,,,
Lagomorpha,Lepus_starcki,,,,
Lagomorpha,Lepus_tibetanus,,,,
Lagomorpha,Lepus_timidus,,,,3.16
Lagomorpha,Lepus_tolai,,,,2.93
Lagomorpha,Lepus_townsendii,281.14,,96.0,4.49
Lagomorpha,Lepus_yarkandensis,,,,3.9
Didelphimorphia,Lestodelphys_halli,,,,
Paucituberculata,Lestoros_inca,,,,
Carnivora,Liberiictis_kuhni,,,,
Chiroptera,Lichonycteris_obscura,,,,0.98
Afrosoricida,Limnogale_mergulus,,,,2.73
Rodentia,Limnomys_bryophilus,,,,
Rodentia,Limnomys_sibuanus,,,,
Rodentia,Liomys_adspersus,202.08,,21.0,3.2
Rodentia,Liomys_irroratus,,,,4.22
Rodentia,Liomys_pictus,111.11,,,3.67
Rodentia,Liomys_salvini,,,,3.69
Rodentia,Liomys_spectabilis,,,,
Chiroptera,Lionycteris_spurrelli,,,,0.98
Cetacea,Lipotes_vexillifer,3367.31,730.0,,1.0
Cetacea,Lissodelphis_borealis,,,,
Cetacea,Lissodelphis_peronii,,,,
Chiroptera,Lissonycteris_angolensis,,,,0.99
Artiodactyla,Litocranius_walleri,841.82,240.77,156.0,1.0
Carnivora,Lobodon_carcinophaga,1522.5,547.5,468.0,0.96
Chiroptera,Lonchophylla_bokermanni,,,,
Chiroptera,Lonchophylla_dekeyseri,,,,
Chiroptera,Lonchophylla_handleyi,,,,
Chiroptera,Lonchophylla_hesperia,,,,
Chiroptera,Lonchophylla_mordax,,,,0.98
Chiroptera,Lonchophylla_robusta,,,,0.98
Chiroptera,Lonchophylla_thomasi,,,,0.98
Chiroptera,Lonchorhina_aurita,,,,0.98
Chiroptera,Lonchorhina_fernandezi,,,,
Chiroptera,Lonchorhina_inusitata,,,,
Chiroptera,Lonchorhina_marinkellei,,,,
Chiroptera,Lonchorhina_orinocensis,,,,
Rodentia,Lonchothrix_emiliae,,,,
Carnivora,Lontra_canadensis,729.99,365.0,300.0,2.67
Carnivora,Lontra_felina,,365.0,,2.54
Carnivora,Lontra_longicaudis,,,,3.69
Carnivora,Lontra_provocax,,,,
Rodentia,Lophiomys_imhausi,,,90.0,1.58
Primates,Lophocebus_albigena,2525.48,770.15,392.4,1.01
Primates,Lophocebus_aterrimus,,,321.6,
Primates,Lophocebus_opdenboschi,,,,
Chiroptera,Lophostoma_brasiliense,,,,0.98
Chiroptera,Lophostoma_carrikeri,,,,
Chiroptera,Lophostoma_evotis,,,,1.0
Chiroptera,Lophostoma_schulzi,,,,
Chiroptera,Lophostoma_silvicolum,,,,0.99
Rodentia,Lophuromys_angolensis,,,,
Rodentia,Lophuromys_ansorgei,,,,
Rodentia,Lophuromys_aquilus,,,,
Rodentia,Lophuromys_brevicaudus,,,,
Rodentia,Lophuromys_brunneus,,,,
Rodentia,Lophuromys_chrysopus,,,,
Rodentia,Lophuromys_dieterleni,,,,
Rodentia,Lophuromys_dudui,,,,
Rodentia,Lophuromys_eisentrauti,,,,
Rodentia,Lophuromys_flavopunctatus,61.02,,,2.3
Rodentia,Lophuromys_huttereri,,,,
Rodentia,Lophuromys_luteogaster,,,,1.0
Rodentia,Lophuromys_medicaudatus,,,,
Rodentia,Lophuromys_melanonyx,,,,
Rodentia,Lophuromys_nudicaudus,,,,1.55
Rodentia,Lophuromys_rahmi,,,,1.94
Rodentia,Lophuromys_roseveari,,,,
Rodentia,Lophuromys_sikapusi,,,,3.0
Rodentia,Lophuromys_verhageni,,,,
Rodentia,Lophuromys_woosnami,,,,1.97
Rodentia,Lophuromys_zena,,,,
Rodentia,Lorentzimys_nouhuysi,,,,2.75
Primates,Loris_lydekkerianus,,,,
Primates,Loris_tardigradus,350.76,182.5,196.8,1.44
Proboscidea,Loxodonta_africana,4977.64,1825.0,960.0,0.84
Proboscidea,Loxodonta_cyclotis,,,,
Rodentia,Loxodontomys_micropus,68.97,,,4.16
Rodentia,Loxodontomys_pikumche,,,,
Rodentia,Lundomys_molitor,,,,2.91
Carnivora,Lutra_lutra,700.76,365.0,264.0,2.01
Carnivora,Lutra_nippon,,,,
Carnivora,Lutra_sumatrana,,,,
Didelphimorphia,Lutreolina_crassicaudata,,,36.0,7.71
Carnivora,Lutrogale_perspicillata,943.94,,180.0,3.24
Carnivora,Lycalopex_culpaeus,377.37,365.0,,4.88
Carnivora,Lycalopex_fulvipes,,,,
Carnivora,Lycalopex_griseus,,,,
Carnivora,Lycalopex_gymnocercus,,365.0,164.4,3.09
Carnivora,Lycalopex_sechurae,,,,
Carnivora,Lycalopex_vetulus,,365.0,,3.0
Carnivora,Lycaon_pictus,817.15,355.87,132.0,8.1
Carnivora,Lyncodon_patagonicus,,,,
Carnivora,Lynx_canadensis,672.9,365.0,321.0,2.73
Carnivora,Lynx_lynx,739.52,365.0,321.6,2.3
Carnivora,Lynx_pardinus,,,,2.5
Carnivora,Lynx_rufus,668.22,365.0,388.0,2.76
Primates,Macaca_arctoides,1570.01,544.6,360.0,1.01
Primates,Macaca_assamensis,,,,
Primates,Macaca_cyclopis,1650.01,462.33,,1.0
Primates,Macaca_fascicularis,1319.5,398.45,456.0,1.0
Primates,Macaca_fuscata,1460.77,486.66,396.0,1.02
Primates,Macaca_hecki,,,,
Primates,Macaca_leonina,,,,
Primates,Macaca_maura,,669.16,,1.01
Primates,Macaca_mulatta,1101.07,385.5,432.0,1.01
Primates,Macaca_nemestrina,1427.17,405.07,411.6,1.01
Primates,Macaca_nigra,1984.51,540.2,216.0,1.01
Primates,Macaca_nigrescens,,,,
Primates,Macaca_ochreata,,,,
Primates,Macaca_pagensis,1227.12,,360.0,1.0
Primates,Macaca_radiata,1785.78,365.0,360.0,1.01
Primates,Macaca_siberu,,,,
Primates,Macaca_silenus,1912.19,510.39,480.0,1.01
Primates,Macaca_sinica,1894.11,547.5,420.0,1.01
Primates,Macaca_sylvanus,1542.25,431.71,264.0,1.02
Primates,Macaca_thibetana,,730.0,,1.01
Primates,Macaca_tonkeana,,,,
Chiroptera,Macroderma_gigas,,,,1.0
Carnivora,Macrogalidia_musschenbroekii,,,,
Rodentia,Meriones_dahli,,,,
Rodentia,Meriones_grandis,,,,
Rodentia,Meriones_hurrianae,46.58,,,4.1
Rodentia,Meriones_libycus,92.8,,,4.54
Rodentia,Mesocapromys_angelcabrerai,,,,
Rodentia,Mesocapromys_auritus,,,,
Rodentia,Mesocapromys_melanurus,,222.0,,1.75
Rodentia,Mesocapromys_nanus,,,,1.0
Rodentia,Mesocapromys_sanfelipensis,,,,
Rodentia,Mesocricetus_auratus,50.97,,120.0,8.79
Rodentia,Mesocricetus_brandti,43.14,,,9.01
Rodentia,Mesocricetus_newtoni,,,,
Rodentia,Mesocricetus_raddei,,,,8.99
Rodentia,Mesomys_hispidus,,,,0.97
Rodentia,Mesomys_leniceps,,,,
Rodentia,Mesomys_occultus,,,,
Rodentia,Mesomys_stimulax,,,,
Chiroptera,Mesophylla_macconnelli,,,,0.99
Cetacea,Mesoplodon_bidens,,,,1.0
Cetacea,Mesoplodon_bowdoini,,,,
Cetacea,Mesoplodon_carlhubbsi,,,,0.97
Cetacea,Mesoplodon_densirostris,3788.23,,324.0,
Cetacea,Mesoplodon_europaeus,,,,
Cetacea,Mesoplodon_ginkgodens,,,,
Cetacea,Mesoplodon_grayi,,,,
Cetacea,Mesoplodon_hectori,,,,
Chiroptera,Macroglossus_minimus,,,,0.99
Chiroptera,Macroglossus_sobrinus,,,,1.0
Chiroptera,Macrophyllum_macrophyllum,,,,1.0
Diprotodontia,Macropus_agilis,404.77,217.0,144.0,1.01
Diprotodontia,Macropus_antilopinus,909.32,270.0,192.0,1.0
Diprotodontia,Macropus_bernardus,,,,1.0
Diprotodontia,Macropus_dorsalis,476.2,211.0,180.0,1.0
Diprotodontia,Macropus_eugenii,413.84,365.0,168.0,1.01
Diprotodontia,Macropus_fuliginosus,708.84,372.02,240.0,1.0
Diprotodontia,Macropus_giganteus,704.86,362.79,288.0,1.0
Diprotodontia,Macropus_greyi,,,,1.0
Diprotodontia,Macropus_irma,,,,1.0
Diprotodontia,Macropus_parma,600.21,213.0,120.0,0.9
Diprotodontia,Macropus_parryi,763.62,266.0,168.0,1.0
Diprotodontia,Macropus_robustus,714.3,258.54,288.0,1.0
Diprotodontia,Macropus_rufogriseus,485.19,279.87,228.0,1.01
Diprotodontia,Macropus_rufus,695.03,238.5,360.0,1.0
Macroscelidea,Macroscelides_proboscideus,,,,1.93
Rodentia,Macrotarsomys_bastardi,,,,2.5
Rodentia,Macrotarsomys_ingens,,,,
Peramelemorphia,Macrotis_lagotis,177.68,175.0,120.0,1.5
Peramelemorphia,Macrotis_leucura,,,,2.0
Chiroptera,Macrotus_californicus,216.03,,124.8,1.0
Chiroptera,Macrotus_waterhousii,,,125.0,0.98
Rodentia,Macruromys_elegans,,,,
Rodentia,Macruromys_major,,,,
Artiodactyla,Madoqua_guentheri,138.6,,168.0,0.98
Artiodactyla,Madoqua_kirkii,233.47,182.5,198.0,0.98
Artiodactyla,Madoqua_piacentinii,251.71,,168.0,1.0
Artiodactyla,Madoqua_saltiana,253.75,,168.0,1.0
Rodentia,Madromys_blanfordi,,,,2.5
Rodentia,Makalata_didelphoides,,,37.2,1.0
Rodentia,Makalata_grandis,,,,
Rodentia,Makalata_macrura,,,,
Rodentia,Makalata_obscura,,,,
Rodentia,Makalata_occasius,,,,
Rodentia,Makalata_rhipidura,,,,
Rodentia,Malacomys_cansdalei,,,,
Rodentia,Malacomys_edwardsi,,,,2.46
Rodentia,Malacomys_longipes,,,,2.91
Rodentia,Malacothrix_typica,65.61,,,4.04
Rodentia,Mallomys_aroaensis,,,,1.02
Rodentia,Mallomys_gunung,,,,
Rodentia,Mallomys_istapantap,,,,1.07
Rodentia,Mallomys_rothschildi,,,,1.02
Rodentia,Malpaisomys_insularis,,,,
Rodentia,Mammelomys_lanosus,,,,2.68
Rodentia,Mammelomys_rattoides,185.61,,,1.69
Primates,Mandrillus_leucophaeus,1745.96,513.43,400.8,1.01
Primates,Mandrillus_sphinx,2122.11,521.64,555.96,1.02
Pholidota,Manis_crassicaudata,755.15,365.0,162.0,1.0
Pholidota,Manis_culionensis,,,,
Rodentia,Marmota_vancouverensis,1241.53,,,3.59
Carnivora,Martes_americana,456.25,365.0,228.0,2.6
Carnivora,Martes_flavigula,1262.74,182.5,168.0,3.53
Carnivora,Martes_foina,742.46,365.0,217.2,3.78
Carnivora,Martes_gwatkinsii,,,,
Carnivora,Martes_martes,508.47,365.0,204.0,3.49
Carnivora,Martes_melampus,,,,
Carnivora,Martes_pennanti,413.84,365.0,121.76,3.02
Carnivora,Martes_zibellina,479.51,,180.0,3.13
Rodentia,Massoutiera_mzabi,374.16,,,2.04
Rodentia,Mastacomys_fuscus,,,,1.41
Rodentia,Mastomys_awashensis,,,,
Rodentia,Mastomys_coucha,,35.74,,7.96
Rodentia,Mastomys_erythroleucus,89.44,,,11.23
Rodentia,Mastomys_huberti,,,,
Rodentia,Mastomys_kollmannspergeri,,,,
Rodentia,Mastomys_natalensis,60.09,28.0,,9.23
Rodentia,Mastomys_pernanus,,,,
Rodentia,Mastomys_shortridgei,,,,
Rodentia,Maxomys_alticola,,,,
Rodentia,Maxomys_baeodon,,,,
Rodentia,Maxomys_bartelsii,,,,
Rodentia,Maxomys_dollmani,,,,
Rodentia,Maxomys_hellwaldii,,,,
Rodentia,Maxomys_hylomyoides,,,,
Rodentia,Maxomys_inas,,,,2.91
Rodentia,Maxomys_inflatus,,,,
Rodentia,Maxomys_moi,,,,
Rodentia,Maxomys_musschenbroekii,,,,
Rodentia,Maxomys_ochraceiventer,,,,
Rodentia,Maxomys_pagensis,,,,
Rodentia,Maxomys_panglima,,,,
Rodentia,Maxomys_rajah,,,,3.29
Rodentia,Maxomys_surifer,,,,3.54
Rodentia,Maxomys_wattsi,,,,
Rodentia,Maxomys_whiteheadi,,,,3.0
Artiodactyla,Mazama_americana,,,165.6,1.22
Artiodactyla,Mazama_bororo,,,,
Artiodactyla,Mazama_bricenii,,,,
Artiodactyla,Mazama_chunyi,,,,1.5
Artiodactyla,Mazama_gouazoubira,719.06,,144.0,1.0
Artiodactyla,Mazama_nana,,,,
Artiodactyla,Mazama_pandora,,,,
Artiodactyla,Mazama_rufina,,,,1.22
Artiodactyla,Mazama_temama,,,,
Rodentia,Megadendromus_nikolausi,,,,
Chiroptera,Megaderma_lyra,620.76,,168.0,1.0
Chiroptera,Megaderma_spasma,,,,1.41
Rodentia,Megadontomys_cryophilus,,,,
Rodentia,Megadontomys_nelsoni,,,,
Rodentia,Megadontomys_thomasi,69.52,,,2.6
Chiroptera,Megaerops_ecaudatus,,,,
Carnivora,Melogale_everetti,,,,2.0
Carnivora,Melogale_moschata,,,126.0,2.0
Carnivora,Melogale_orientalis,,,,
Carnivora,Melogale_personata,,,,2.5
Rodentia,Melomys_aerosus,,,,
Rodentia,Melomys_arcium,,,,
Rodentia,Melomys_bannisteri,,,,
Rodentia,Melomys_bougainville,,,,
Rodentia,Melomys_burtoni,,,,2.5
Rodentia,Melomys_capensis,,,,
Rodentia,Melomys_caurinus,,,,
Rodentia,Melomys_cervinipes,149.23,,,2.2
Rodentia,Melomys_cooperae,,,,
Rodentia,Melomys_dollmani,,,,
Rodentia,Melomys_fraterculus,,,,
Rodentia,Melomys_frigicola,,,,
Rodentia,Melomys_fulgens,,,,
Rodentia,Melomys_howi,,,,
Rodentia,Melomys_leucogaster,,,,2.15
Rodentia,Melomys_lutillus,,,,2.5
Rodentia,Melomys_matambuai,,,,
Rodentia,Melomys_obiensis,,,,
Rodentia,Melomys_paveli,,,,
Rodentia,Melomys_rubicola,,,,
Rodentia,Melomys_rufescens,,,,2.17
Rodentia,Melomys_spechti,,,,
Rodentia,Melomys_talaudium,,,,
Chiroptera,Melonycteris_fardoulisi,,,,
Chiroptera,Melonycteris_melanops,,,,
Chiroptera,Melonycteris_woodfordi,,,,0.98
Carnivora,Melursus_ursinus,1262.74,1095.0,480.0,1.54
Rodentia,Menetes_berdmorei,,,51.6,
Carnivora,Mephitis_macroura,,,,4.68
Carnivora,Mephitis_mephitis,355.18,365.0,155.0,5.7
Rodentia,Meriones_arimalius,,,,
Rodentia,Meriones_chengi,,,,
Rodentia,Meriones_crassus,68.97,67.0,67.2,4.21
Rodentia,Microtus_lusitanicus,39.68,23.4,,2.09
Rodentia,Microtus_majori,,,,3.6
Rodentia,Microtus_maximowiczii,,,,6.8
Rodentia,Microtus_mexicanus,,,,2.33
Rodentia,Microtus_middendorffii,61.87,,,5.49
Rodentia,Microtus_miurus,,21.0,,3.89
Rodentia,Microtus_mongolicus,,,,
Rodentia,Microtus_montanus,24.91,22.25,,5.54
Rodentia,Microtus_montebelli,,18.0,,4.3
Rodentia,Microtus_mujanensis,,,,
Rodentia,Microtus_multiplex,,,,3.0
Rodentia,Microtus_oaxacensis,,,,1.2
Rodentia,Microtus_ochrogaster,36.19,26.0,,3.87
Rodentia,Microtus_oeconomus,44.86,23.15,21.6,5.62
Rodentia,Microtus_oregoni,34.23,38.75,15.0,3.32
Rodentia,Microtus_paradoxus,,,,
Rodentia,Microtus_pennsylvanicus,31.74,21.19,11.0,5.16
Rodentia,Microtus_pinetorum,74.82,26.05,33.6,2.47
Rodentia,Microtus_qazvinensis,,,,
Rodentia,Microtus_quasiater,,,,1.4
Rodentia,Microtus_richardsoni,,,18.0,5.93
Rodentia,Microtus_sachalinensis,,,,7.89
Rodentia,Microtus_savii,,,,
Rodentia,Microtus_schelkovnikovi,,,,
Rodentia,Microtus_schidlovskii,,,,
Rodentia,Microtus_socialis,,32.5,,5.51
Rodentia,Microtus_subterraneus,101.87,24.19,,2.46
Rodentia,Microtus_tatricus,,,,2.91
Rodentia,Microtus_thomasi,,,,4.32
Rodentia,Microtus_townsendii,51.29,,,5.06
Rodentia,Microtus_transcaspicus,,,,2.1
Rodentia,Microtus_umbrosus,,,,
Rodentia,Microtus_xanthognathus,,,,8.1
Rodentia,Millardia_gleadowi,,,48.0,2.3
Rodentia,Millardia_kathleenae,,,,
Rodentia,Millardia_kondana,,,,
Rodentia,Millardia_meltada,75.84,,,5.72
Chiroptera,Mimetillus_moloneyi,,,,0.98
Chiroptera,Mimon_bennettii,,,,
Chiroptera,Mimon_cozumelae,,,,0.98
Chiroptera,Mimon_crenulatum,,,,0.99
Chiroptera,Mimon_koepckeae,,,,
Chiroptera,Miniopterus_africanus,,,,
Chiroptera,Miniopterus_australis,413.84,,,0.99
Chiroptera,Miniopterus_fraterculus,,,,1.0
Chiroptera,Miniopterus_fuscus,,,,
Chiroptera,Miniopterus_gleni,,,,
Chiroptera,Miniopterus_inflatus,742.46,,,0.99
Chiroptera,Miniopterus_macrocneme,,,,1.0
Chiroptera,Miniopterus_magnater,,,,
Chiroptera,Miniopterus_majori,,,,
Chiroptera,Miniopterus_manavi,,,,
Chiroptera,Miniopterus_medius,,,,1.0
Chiroptera,Miniopterus_minor,,,,
