order,species,maturity_age_d
Rodentia,Monticolomys_koopmani,NA
Chiroptera,Mops_brachypterus,NA
Chiroptera,Mops_condylurus,285.63
Chiroptera,Mops_congicus,NA
Chiroptera,Mops_demonstrator,NA
Chiroptera,Mops_leucostigma,NA
Chiroptera,Mops_midas,NA
Chiroptera,Mops_mops,NA
Chiroptera,Mops_nanulus,NA
Chiroptera,Mops_niangarae,NA
Chiroptera,Mops_niveiventer,NA
Chiroptera,Mops_petersoni,NA
Chiroptera,Mops_sarasinorum,NA
Chiroptera,Mops_spurrelli,NA
Chiroptera,Mops_thersites,NA
Chiroptera,Mops_trevori,NA
Chiroptera,Mormoops_blainvillei,NA
Chiroptera,Mormoops_magna,NA
Chiroptera,Mormoops_megalophylla,NA
Chiroptera,Mormopterus_acetabulosus,NA
Chiroptera,Mormopterus_beccarii,NA
Chiroptera,Mormopterus_doriae,NA
Chiroptera,Mormopterus_jugularis,NA
Chiroptera,Mormopterus_kalinowskii,NA
Chiroptera,Mormopterus_loriae,NA
Chiroptera,Mormopterus_minutus,NA
Chiroptera,Mormopterus_norfolkensis,NA
Chiroptera,Mormopterus_phrudus,NA
Chiroptera,Mormopterus_planiceps,377.37
Artiodactyla,Moschiola_meminna,NA
Artiodactyla,Moschus_anhuiensis,NA
Artiodactyla,Moschus_berezovskii,NA
Artiodactyla,Moschus_chrysogaster,587.94
Artiodactyla,Moschus_cupreus,NA
Artiodactyla,Moschus_fuscus,NA
Artiodactyla,Moschus_leucogaster,NA
Artiodactyla,Moschus_moschiferus,486.66
Chiroptera,Mosia_nigrescens,NA
Carnivora,Mungos_gambianus,NA
Carnivora,Mungos_mungo,349.33
Carnivora,Mungotictis_decemlineata,755.15
Artiodactyla,Muntiacus_atherodes,NA
Artiodactyla,Muntiacus_crinifrons,NA
Didelphimorphia,Marmosops_noctivagus,NA
Didelphimorphia,Marmosops_parvidens,NA
Didelphimorphia,Marmosops_paulensis,NA
Didelphimorphia,Marmosops_pinheiroi,NA
Rodentia,Marmota_baibacina,NA
Rodentia,Marmota_bobak,1241.53
Rodentia,Marmota_broweri,NA
Rodentia,Marmota_caligata,827.69
Rodentia,Marmota_camtschatica,NA
Rodentia,Marmota_caudata,909.33
Rodentia,Marmota_flaviventris,827.69
Rodentia,Marmota_himalayana,NA
Rodentia,Marmota_marmota,827.69
Rodentia,Marmota_menzbieri,943.94
Rodentia,Marmota_monax,413.84
Rodentia,Marmota_olympus,1141.75
Rodentia,Marmota_sibirica,827.69
Rodentia,Lemmus_amurensis,NA
Rodentia,Lemmus_lemmus,22.67
Rodentia,Lemmus_portenkoi,NA
Rodentia,Lemmus_sibiricus,44.51
Rodentia,Lemmus_trimucronatus,NA
Rodentia,Lemniscomys_barbarus,NA
Rodentia,Lemniscomys_bellieri,NA
Rodentia,Lemniscomys_griselda,NA
Rodentia,Lemniscomys_hoogstraali,NA
Rodentia,Lasiopodomys_brandtii,NA
Rodentia,Lasiopodomys_fuscus,NA
Rodentia,Lasiopodomys_mandarinus,NA
Diprotodontia,Lasiorhinus_krefftii,NA
Diprotodontia,Lasiorhinus_latifrons,631.37
Chiroptera,Lasiurus_atratus,NA
Chiroptera,Lasiurus_blossevillii,NA
Rodentia,Lemniscomys_linulus,NA
Rodentia,Lemniscomys_macculus,NA
Rodentia,Lemniscomys_mittendorfi,NA
Rodentia,Lemniscomys_rosalia,NA
Rodentia,Lemniscomys_roseveari,NA
Rodentia,Lemniscomys_striatus,81.36
Rodentia,Lemniscomys_zebra,NA
Primates,Lemur_catta,831.62
Rodentia,Lenomys_meyeri,NA
Rodentia,Lenothrix_canus,NA
Rodentia,Lenoxus_apicalis,NA
Primates,Leontopithecus_caissara,NA
Primates,Leontopithecus_chrysomelas,NA
Primates,Leontopithecus_chrysopygus,NA
Primates,Leontopithecus_rosalia,890.34
Carnivora,Leopardus_braccatus,NA
Carnivora,Leopardus_colocolo,NA
Carnivora,Leopardus_geoffroyi,NA
Carnivora,Leopardus_guigna,NA
Carnivora,Leopardus_jacobitus,NA
Carnivora,Leopardus_pajeros,NA
Carnivora,Leopardus_pardalis,678.64
Carnivora,Leopardus_tigrinus,NA
Carnivora,Leopardus_wiedii,1052.28
Rodentia,Leopoldamys_ciliatus,NA
Rodentia,Leopoldamys_edwardsi,NA
Rodentia,Leopoldamys_milleti,NA
Rodentia,Leopoldamys_neilli,NA
Rodentia,Leopoldamys_sabanus,NA
Rodentia,Leopoldamys_siporanus,NA
Primates,Lepilemur_ankaranensis,NA
Primates,Lepilemur_dorsalis,NA
Primates,Lepilemur_edwardsi,NA
Primates,Lepilemur_leucopus,620.76
Primates,Lepilemur_microdon,NA
Primates,Lepilemur_mustelinus,663.81
Primates,Lepilemur_ruficaudatus,NA
Primates,Lepilemur_septentrionalis,377.57
Rodentia,Leporillus_apicalis,NA
Rodentia,Leporillus_conditor,244.09
Carnivora,Leptailurus_serval,887.95
Rodentia,Leptomys_elegans,NA
Rodentia,Leptomys_ernstmayri,NA
Rodentia,Leptomys_signatus,NA
Carnivora,Leptonychotes_weddellii,1587.55
Chiroptera,Leptonycteris_curasoae,NA
Chiroptera,Leptonycteris_nivalis,NA
Chiroptera,Leptonycteris_yerbabuenae,NA
Lagomorpha,Lepus_alleni,NA
Lagomorpha,Lepus_americanus,210.95
Lagomorpha,Lepus_arcticus,377.57
Lagomorpha,Lepus_brachyurus,NA
Lagomorpha,Lepus_californicus,263.07
Lagomorpha,Lepus_callotis,NA
Lagomorpha,Lepus_capensis,172.43
Lagomorpha,Lepus_castroviejoi,NA
Lagomorpha,Lepus_comus,NA
Lagomorpha,Lepus_coreanus,NA
Lagomorpha,Lepus_corsicanus,NA
Lagomorpha,Lepus_europaeus,210.95
Lagomorpha,Lepus_fagani,NA
Lagomorpha,Lepus_flavigularis,NA
Lagomorpha,Lepus_granatensis,NA
Lagomorpha,Lepus_habessinicus,NA
Lagomorpha,Lepus_hainanus,NA
Lagomorpha,Lepus_insularis,NA
Lagomorpha,Lepus_mandshuricus,NA
Lagomorpha,Lepus_microtis,NA
Lagomorpha,Lepus_nigricollis,210.45
Lagomorpha,Lepus_oiostolus,NA
Lagomorpha,Lepus_othus,NA
Lagomorpha,Lepus_peguensis,NA
Lagomorpha,Lepus_saxatilis,NA
Lagomorpha,Lepus_sinensis,NA
Lagomorpha,Lepus_starcki,NA
Lagomorpha,Lepus_tibetanus,NA
Lagomorpha,Lepus_timidus,NA
Lagomorpha,Lepus_tolai,NA
Lagomorpha,Lepus_townsendii,281.14
Lagomorpha,Lepus_yarkandensis,NA
Didelphimorphia,Lestodelphys_halli,NA
Paucituberculata,Lestoros_inca,NA
Carnivora,Liberiictis_kuhni,NA
Chiroptera,Lichonycteris_obscura,NA
Afrosoricida,Limnogale_mergulus,NA
Rodentia,Limnomys_bryophilus,NA
Rodentia,Limnomys_sibuanus,NA
Rodentia,Liomys_adspersus,202.08
Rodentia,Liomys_irroratus,NA
Rodentia,Liomys_pictus,111.11
Rodentia,Liomys_salvini,NA
Rodentia,Liomys_spectabilis,NA
Chiroptera,Lionycteris_spurrelli,NA
Cetacea,Lipotes_vexillifer,3367.31
Cetacea,Lissodelphis_borealis,NA
Cetacea,Lissodelphis_peronii,NA
Chiroptera,Lissonycteris_angolensis,NA
Artiodactyla,Litocranius_walleri,841.82
Carnivora,Lobodon_carcinophaga,1522.5
Chiroptera,Lonchophylla_bokermanni,NA
Chiroptera,Lonchophylla_dekeyseri,NA
Chiroptera,Lonchophylla_handleyi,NA
Chiroptera,Lonchophylla_hesperia,NA
Chiroptera,Lonchophylla_mordax,NA
Chiroptera,Lonchophylla_robusta,NA
Chiroptera,Lonchophylla_thomasi,NA
Chiroptera,Lonchorhina_aurita,NA
Chiroptera,Lonchorhina_fernandezi,NA
Chiroptera,Lonchorhina_inusitata,NA
Chiroptera,Lonchorhina_marinkellei,NA
Chiroptera,Lonchorhina_orinocensis,NA
Rodentia,Lonchothrix_emiliae,NA
Carnivora,Lontra_canadensis,729.99
Carnivora,Lontra_felina,NA
Carnivora,Lontra_longicaudis,NA
Carnivora,Lontra_provocax,NA
Rodentia,Lophiomys_imhausi,NA
Primates,Lophocebus_albigena,2525.48
Primates,Lophocebus_aterrimus,NA
Primates,Lophocebus_opdenboschi,NA
Chiroptera,Lophostoma_brasiliense,NA
Chiroptera,Lophostoma_carrikeri,NA
Chiroptera,Lophostoma_evotis,NA
Chiroptera,Lophostoma_schulzi,NA
Chiroptera,Lophostoma_silvicolum,NA
Rodentia,Lophuromys_angolensis,NA
Rodentia,Lophuromys_ansorgei,NA
Rodentia,Lophuromys_aquilus,NA
Rodentia,Lophuromys_brevicaudus,NA
Rodentia,Lophuromys_brunneus,NA
Rodentia,Lophuromys_chrysopus,NA
Rodentia,Lophuromys_dieterleni,NA
Rodentia,Lophuromys_dudui,NA
Rodentia,Lophuromys_eisentrauti,NA
Rodentia,Lophuromys_flavopunctatus,61.02
Rodentia,Lophuromys_huttereri,NA
Rodentia,Lophuromys_luteogaster,NA
Rodentia,Lophuromys_medicaudatus,NA
Rodentia,Lophuromys_melanonyx,NA
Rodentia,Lophuromys_nudicaudus,NA
Rodentia,Lophuromys_rahmi,NA
Rodentia,Lophuromys_roseveari,NA
Rodentia,Lophuromys_sikapusi,NA
Rodentia,Lophuromys_verhageni,NA
Rodentia,Lophuromys_woosnami,NA
Rodentia,Lophuromys_zena,NA
Rodentia,Lorentzimys_nouhuysi,NA
Primates,Loris_lydekkerianus,NA
Primates,Loris_tardigradus,350.76
Proboscidea,Loxodonta_africana,4977.64
Proboscidea,Loxodonta_cyclotis,NA
Rodentia,Loxodontomys_micropus,68.97
Rodentia,Loxodontomys_pikumche,NA
Rodentia,Lundomys_molitor,NA
Carnivora,Lutra_lutra,700.76
Carnivora,Lutra_nippon,NA
Carnivora,Lutra_sumatrana,NA
Didelphimorphia,Lutreolina_crassicaudata,NA
Carnivora,Lutrogale_perspicillata,943.94
Carnivora,Lycalopex_culpaeus,377.37
Carnivora,Lycalopex_fulvipes,NA
Carnivora,Lycalopex_griseus,NA
Carnivora,Lycalopex_gymnocercus,NA
Carnivora,Lycalopex_sechurae,NA
Carnivora,Lycalopex_vetulus,NA
Carnivora,Lycaon_pictus,817.15
Carnivora,Lyncodon_patagonicus,NA
Carnivora,Lynx_canadensis,672.9
Carnivora,Lynx_lynx,739.52
Carnivora,Lynx_pardinus,NA
Carnivora,Lynx_rufus,668.22
Primates,Macaca_arctoides,1570.01
Primates,Macaca_assamensis,NA
Primates,Macaca_cyclopis,1650.01
Primates,Macaca_fascicularis,1319.5
Primates,Macaca_fuscata,1460.77
Primates,Macaca_hecki,NA
Primates,Macaca_leonina,NA
Primates,Macaca_maura,NA
Primates,Macaca_mulatta,1101.07
Primates,Macaca_nemestrina,1427.17
Primates,Macaca_nigra,1984.51
Primates,Macaca_nigrescens,NA
Primates,Macaca_ochreata,NA
Primates,Macaca_pagensis,1227.12
Primates,Macaca_radiata,1785.78
Primates,Macaca_siberu,NA
Primates,Macaca_silenus,1912.19
Primates,Macaca_sinica,1894.11
Primates,Macaca_sylvanus,1542.25
Primates,Macaca_thibetana,NA
Primates,Macaca_tonkeana,NA
Chiroptera,Macroderma_gigas,NA
Carnivora,Macrogalidia_musschenbroekii,NA
Rodentia,Meriones_dahli,NA
Rodentia,Meriones_grandis,NA
Rodentia,Meriones_hurrianae,46.58
Rodentia,Meriones_libycus,92.8
Rodentia,Mesocapromys_angelcabrerai,NA
Rodentia,Mesocapromys_auritus,NA
Rodentia,Mesocapromys_melanurus,NA
Rodentia,Mesocapromys_nanus,NA
Rodentia,Mesocapromys_sanfelipensis,NA
Rodentia,Mesocricetus_auratus,50.97
Rodentia,Mesocricetus_brandti,43.14
Rodentia,Mesocricetus_newtoni,NA
Rodentia,Mesocricetus_raddei,NA
Rodentia,Mesomys_hispidus,NA
Rodentia,Mesomys_leniceps,NA
Rodentia,Mesomys_occultus,NA
Rodentia,Mesomys_stimulax,NA
Chiroptera,Mesophylla_macconnelli,NA
Cetacea,Mesoplodon_bidens,NA
Cetacea,Mesoplodon_bowdoini,NA
Cetacea,Mesoplodon_carlhubbsi,NA
Cetacea,Mesoplodon_densirostris,3788.23
Cetacea,Mesoplodon_europaeus,NA
Cetacea,Mesoplodon_ginkgodens,NA
Cetacea,Mesoplodon_grayi,NA
Cetacea,Mesoplodon_hectori,NA
Chiroptera,Macroglossus_minimus,NA
Chiroptera,Macroglossus_sobrinus,NA
Chiroptera,Macrophyllum_macrophyllum,NA
Diprotodontia,Macropus_agilis,404.77
Diprotodontia,Macropus_antilopinus,909.32
Diprotodontia,Macropus_bernardus,NA
Diprotodontia,Macropus_dorsalis,476.2
Diprotodontia,Macropus_eugenii,413.84
Diprotodontia,Macropus_fuliginosus,708.84
Diprotodontia,Macropus_giganteus,704.86
Diprotodontia,Macropus_greyi,NA
Diprotodontia,Macropus_irma,NA
Diprotodontia,Macropus_parma,600.21
Diprotodontia,Macropus_parryi,763.62
Diprotodontia,Macropus_robustus,714.3
Diprotodontia,Macropus_rufogriseus,485.19
Diprotodontia,Macropus_rufus,695.03
Macroscelidea,Macroscelides_proboscideus,NA
Rodentia,Macrotarsomys_bastardi,NA
Rodentia,Macrotarsomys_ingens,NA
Peramelemorphia,Macrotis_lagotis,177.68
Peramelemorphia,Macrotis_leucura,NA
Chiroptera,Macrotus_californicus,216.03
Chiroptera,Macrotus_waterhousii,NA
Rodentia,Macruromys_elegans,NA
Rodentia,Macruromys_major,NA
Artiodactyla,Madoqua_guentheri,138.6
Artiodactyla,Madoqua_kirkii,233.47
Artiodactyla,Madoqua_piacentinii,251.71
Artiodactyla,Madoqua_saltiana,253.75
Rodentia,Madromys_blanfordi,NA
Rodentia,Makalata_didelphoides,NA
Rodentia,Makalata_grandis,NA
Rodentia,Makalata_macrura,NA
Rodentia,Makalata_obscura,NA
Rodentia,Makalata_occasius,NA
Rodentia,Makalata_rhipidura,NA
Rodentia,Malacomys_cansdalei,NA
Rodentia,Malacomys_edwardsi,NA
Rodentia,Malacomys_longipes,NA
Rodentia,Malacothrix_typica,65.61
Rodentia,Mallomys_aroaensis,NA
Rodentia,Mallomys_gunung,NA
Rodentia,Mallomys_istapantap,NA
Rodentia,Mallomys_rothschildi,NA
Rodentia,Malpaisomys_insularis,NA
Rodentia,Mammelomys_lanosus,NA
Rodentia,Mammelomys_rattoides,185.61
Primates,Mandrillus_leucophaeus,1745.96
Primates,Mandrillus_sphinx,2122.11
Pholidota,Manis_crassicaudata,755.15
Pholidota,Manis_culionensis,NA
Rodentia,Marmota_vancouverensis,1241.53
Carnivora,Martes_americana,456.25
Carnivora,Martes_flavigula,1262.74
Carnivora,Martes_foina,742.46
Carnivora,Martes_gwatkinsii,NA
Carnivora,Martes_martes,508.47
Carnivora,Martes_melampus,NA
Carnivora,Martes_pennanti,413.84
Carnivora,Martes_zibellina,479.51
Rodentia,Massoutiera_mzabi,374.16
Rodentia,Mastacomys_fuscus,NA
Rodentia,Mastomys_awashensis,NA
Rodentia,Mastomys_coucha,NA
Rodentia,Mastomys_erythroleucus,89.44
Rodentia,Mastomys_huberti,NA
Rodentia,Mastomys_kollmannspergeri,NA
Rodentia,Mastomys_natalensis,60.09
Rodentia,Mastomys_pernanus,NA
Rodentia,Mastomys_shortridgei,NA
Rodentia,Maxomys_alticola,NA
Rodentia,Maxomys_baeodon,NA
Rodentia,Maxomys_bartelsii,NA
Rodentia,Maxomys_dollmani,NA
Rodentia,Maxomys_hellwaldii,NA
Rodentia,Maxomys_hylomyoides,NA
Rodentia,Maxomys_inas,NA
Rodentia,Maxomys_inflatus,NA
Rodentia,Maxomys_moi,NA
Rodentia,Maxomys_musschenbroekii,NA
Rodentia,Maxomys_ochraceiventer,NA
Rodentia,Maxomys_pagensis,NA
Rodentia,Maxomys_panglima,NA
Rodentia,Maxomys_rajah,NA
Rodentia,Maxomys_surifer,NA
Rodentia,Maxomys_wattsi,NA
Rodentia,Maxomys_whiteheadi,NA
Artiodactyla,Mazama_americana,NA
Artiodactyla,Mazama_bororo,NA
Artiodactyla,Mazama_bricenii,NA
Artiodactyla,Mazama_chunyi,NA
Artiodactyla,Mazama_gouazoubira,719.06
Artiodactyla,Mazama_nana,NA
Artiodactyla,Mazama_pandora,NA
Artiodactyla,Mazama_rufina,NA
Artiodactyla,Mazama_temama,NA
Rodentia,Megadendromus_nikolausi,NA
Chiroptera,Megaderma_lyra,620.76
Chiroptera,Megaderma_spasma,NA
Rodentia,Megadontomys_cryophilus,NA
Rodentia,Megadontomys_nelsoni,NA
Rodentia,Megadontomys_thomasi,69.52
Chiroptera,Megaerops_ecaudatus,NA
Carnivora,Melogale_everetti,NA
Carnivora,Melogale_moschata,NA
Carnivora,Melogale_orientalis,NA
Carnivora,Melogale_personata,NA
Rodentia,Melomys_aerosus,NA
Rodentia,Melomys_arcium,NA
Rodentia,Melomys_bannisteri,NA
Rodentia,Melomys_bougainville,NA
Rodentia,Melomys_burtoni,NA
Rodentia,Melomys_capensis,NA
Rodentia,Melomys_caurinus,NA
Rodentia,Melomys_cervinipes,149.23
Rodentia,Melomys_cooperae,NA
Rodentia,Melomys_dollmani,NA
Rodentia,Melomys_fraterculus,NA
Rodentia,Melomys_frigicola,NA
Rodentia,Melomys_fulgens,NA
Rodentia,Melomys_howi,NA
Rodentia,Melomys_leucogaster,NA
Rodentia,Melomys_lutillus,NA
Rodentia,Melomys_matambuai,NA
Rodentia,Melomys_obiensis,NA
Rodentia,Melomys_paveli,NA
Rodentia,Melomys_rubicola,NA
Rodentia,Melomys_rufescens,NA
Rodentia,Melomys_spechti,NA
Rodentia,Melomys_talaudium,NA
Chiroptera,Melonycteris_fardoulisi,NA
Chiroptera,Melonycteris_melanops,NA
Chiroptera,Melonycteris_woodfordi,NA
Carnivora,Melursus_ursinus,1262.74
Rodentia,Menetes_berdmorei,NA
Carnivora,Mephitis_macroura,NA
Carnivora,Mephitis_mephitis,355.18
Rodentia,Meriones_arimalius,NA
Rodentia,Meriones_chengi,NA
Rodentia,Meriones_crassus,68.97
Rodentia,Microtus_lusitanicus,39.68
Rodentia,Microtus_majori,NA
Rodentia,Microtus_maximowiczii,NA
Rodentia,Microtus_mexicanus,NA
Rodentia,Microtus_middendorffii,61.87
Rodentia,Microtus_miurus,NA
Rodentia,Microtus_mongolicus,NA
Rodentia,Microtus_montanus,24.91
Rodentia,Microtus_montebelli,NA
Rodentia,Microtus_mujanensis,NA
Rodentia,Microtus_multiplex,NA
Rodentia,Microtus_oaxacensis,NA
Rodentia,Microtus_ochrogaster,36.19
Rodentia,Microtus_oeconomus,44.86
Rodentia,Microtus_oregoni,34.23
Rodentia,Microtus_paradoxus,NA
Rodentia,Microtus_pennsylvanicus,31.74
Rodentia,Microtus_pinetorum,74.82
Rodentia,Microtus_qazvinensis,NA
Rodentia,Microtus_quasiater,NA
Rodentia,Microtus_richardsoni,NA
Rodentia,Microtus_sachalinensis,NA
Rodentia,Microtus_savii,NA
Rodentia,Microtus_schelkovnikovi,NA
Rodentia,Microtus_schidlovskii,NA
Rodentia,Microtus_socialis,NA
Rodentia,Microtus_subterraneus,101.87
Rodentia,Microtus_tatricus,NA
Rodentia,Microtus_thomasi,NA
Rodentia,Microtus_townsendii,51.29
Rodentia,Microtus_transcaspicus,NA
Rodentia,Microtus_umbrosus,NA
Rodentia,Microtus_xanthognathus,NA
Rodentia,Millardia_gleadowi,NA
Rodentia,Millardia_kathleenae,NA
Rodentia,Millardia_kondana,NA
Rodentia,Millardia_meltada,75.84
Chiroptera,Mimetillus_moloneyi,NA
Chiroptera,Mimon_bennettii,NA
Chiroptera,Mimon_cozumelae,NA
Chiroptera,Mimon_crenulatum,NA
Chiroptera,Mimon_koepckeae,NA
Chiroptera,Miniopterus_africanus,NA
Chiroptera,Miniopterus_australis,413.84
Chiroptera,Miniopterus_fraterculus,NA
Chiroptera,Miniopterus_fuscus,NA
Chiroptera,Miniopterus_gleni,NA
Chiroptera,Miniopterus_inflatus,742.46
Chiroptera,Miniopterus_macrocneme,NA
Chiroptera,Miniopterus_magnater,NA
Chiroptera,Miniopterus_majori,NA
Chiroptera,Miniopterus_manavi,NA
Chiroptera,Miniopterus_medius,NA
Chiroptera,Miniopterus_minor,NA
Chiroptera,Miniopterus_natalensis,NA
Chiroptera,Miniopterus_paululus,NA
Chiroptera,Miniopterus_pusillus,NA
Chiroptera,Miniopterus_robustior,NA
Chiroptera,Miniopterus_schreibersii,666.44
Chiroptera,Miniopterus_shortridgei,NA
Chiroptera,Miniopterus_tristis,NA
Primates,Miopithecus_ogouensis,NA
Artiodactyla,Muntiacus_feae,NA
Artiodactyla,Muntiacus_gongshanensis,NA
Artiodactyla,Muntiacus_muntjak,338.33
Artiodactyla,Muntiacus_puhoatensis,NA
Artiodactyla,Muntiacus_putaoensis,NA
Artiodactyla,Muntiacus_reevesi,295.12
Artiodactyla,Muntiacus_rooseveltorum,NA
Artiodactyla,Muntiacus_truongsonensis,NA
Artiodactyla,Muntiacus_vuquangensis,NA
Dasyuromorphia,Murexechinus_melanurus,374.16
Dasyuromorphia,Murexia_longicaudata,NA
Rodentia,Necromys_punctulatus,NA
Rodentia,Necromys_temchuki,NA
Rodentia,Necromys_urichi,84.23
Soricomorpha,Nectogale_elegans,NA
Rodentia,Nectomys_apicalis,NA
Rodentia,Nectomys_magdalenae,NA
Rodentia,Nectomys_palmipes,NA
Rodentia,Nectomys_rattus,NA
Rodentia,Nectomys_squamipes,NA
Rodentia,Muriculus_imberbis,NA
Chiroptera,Murina_aenea,NA
Chiroptera,Murina_aurata,NA
Chiroptera,Murina_cyclotis,NA
Chiroptera,Murina_florium,NA
Chiroptera,Murina_fusca,NA
Chiroptera,Murina_grisea,NA
Chiroptera,Murina_hilgendorfi,NA
Chiroptera,Murina_huttoni,NA
Chiroptera,Murina_leucogaster,NA
Chiroptera,Murina_puta,NA
Chiroptera,Murina_rozendaali,NA
Chiroptera,Murina_ryukyuana,NA
Chiroptera,Murina_silvatica,NA
Chiroptera,Murina_suilla,NA
Chiroptera,Murina_tenebrosa,NA
Cetacea,Mesoplodon_layardii,NA
Cetacea,Mesoplodon_mirus,NA
Cetacea,Mesoplodon_perrini,NA
Cetacea,Mesoplodon_peruvianus,NA
Cetacea,Mesoplodon_stejnegeri,NA
Cetacea,Mesoplodon_traversii,NA
Didelphimorphia,Metachirus_nudicaudatus,NA
Rodentia,Micaelamys_granti,NA
Rodentia,Micaelamys_namaquensis,NA
Didelphimorphia,Micoureus_alstoni,NA
Didelphimorphia,Micoureus_constantiae,NA
Didelphimorphia,Micoureus_demerarae,323.13
Didelphimorphia,Micoureus_paraguayanus,NA
Didelphimorphia,Micoureus_phaeus,NA
Didelphimorphia,Micoureus_regina,NA
Rodentia,Microakodontomys_transitorius,NA
Rodentia,Microcavia_australis,89.57
Rodentia,Microcavia_niata,NA
Rodentia,Microcavia_shiptoni,NA
Primates,Microcebus_berthae,NA
Primates,Microcebus_griseorufus,NA
Primates,Microcebus_murinus,355.53
Primates,Microcebus_myoxinus,NA
Primates,Microcebus_ravelobensis,NA
Primates,Microcebus_rufus,NA
Primates,Microcebus_sambiranensis,NA
Primates,Microcebus_tavaratra,NA
Rodentia,Microdillus_peeli,NA
Rodentia,Microdipodops_megacephalus,NA
Rodentia,Microdipodops_pallidus,NA
Afrosoricida,Microgale_brevicaudata,NA
Afrosoricida,Microgale_cowani,NA
Afrosoricida,Microgale_dobsoni,680.59
Afrosoricida,Microgale_drouhardi,NA
Afrosoricida,Microgale_dryas,NA
Afrosoricida,Microgale_fotsifotsy,NA
Afrosoricida,Microgale_gracilis,NA
Afrosoricida,Microgale_gymnorhyncha,NA
Afrosoricida,Microgale_longicaudata,NA
Afrosoricida,Microgale_monticola,NA
Afrosoricida,Microgale_nasoloi,NA
Afrosoricida,Microgale_parvula,NA
Afrosoricida,Microgale_principula,NA
Afrosoricida,Microgale_pusilla,NA
Afrosoricida,Microgale_soricoides,NA
Afrosoricida,Microgale_taiva,NA
Afrosoricida,Microgale_talazaci,394.57
Afrosoricida,Microgale_thomasi,NA
Rodentia,Microhydromys_musseri,NA
Rodentia,Microhydromys_richardsoni,NA
Dasyuromorphia,Micromurexia_habbema,NA
Rodentia,Micromys_minutus,37.37
Chiroptera,Micronycteris_brosseti,NA
Chiroptera,Micronycteris_hirsuta,NA
Chiroptera,Micronycteris_homezi,NA
Chiroptera,Micronycteris_matses,NA
Chiroptera,Micronycteris_megalotis,NA
Chiroptera,Micronycteris_microtis,NA
Chiroptera,Micronycteris_minuta,NA
Chiroptera,Micronycteris_sanborni,NA
Chiroptera,Micronycteris_schmidtorum,NA
Peramelemorphia,Microperoryctes_longicauda,NA
Peramelemorphia,Microperoryctes_murina,NA
Peramelemorphia,Microperoryctes_papuensis,NA
Afrosoricida,Micropotamogale_lamottei,NA
Afrosoricida,Micropotamogale_ruwenzorii,NA
Chiroptera,Micropteropus_intermedius,NA
Chiroptera,Micropteropus_pusillus,202.08
Rodentia,Microryzomys_altissimus,NA
Rodentia,Microryzomys_minutus,NA
Rodentia,Microsciurus_alfari,NA
Rodentia,Microsciurus_flaviventer,NA
Rodentia,Microsciurus_mimulus,NA
Rodentia,Microsciurus_santanderensis,NA
Rodentia,Microtus_abbreviatus,NA
Rodentia,Microtus_agrestis,38.27
Rodentia,Microtus_anatolicus,NA
Rodentia,Microtus_arvalis,28.19
Rodentia,Microtus_bavaricus,NA
Rodentia,Microtus_brachycercus,NA
Rodentia,Microtus_breweri,NA
Rodentia,Microtus_cabrerae,NA
Rodentia,Microtus_californicus,23.81
Rodentia,Microtus_canicaudus,22.67
Rodentia,Microtus_chrotorrhinus,NA
Rodentia,Microtus_clarkei,NA
Rodentia,Microtus_daghestanicus,NA
Rodentia,Microtus_dogramacii,NA
Chiroptera,Myotis_rosseti,NA
Chiroptera,Myotis_ruber,NA
Chiroptera,Myotis_schaubi,NA
Chiroptera,Myotis_scotti,NA
Chiroptera,Myotis_septentrionalis,NA
Chiroptera,Myotis_sicarius,NA
Chiroptera,Myotis_siligorensis,NA
Chiroptera,Myotis_simus,NA
Chiroptera,Myotis_sodalis,356.56
Chiroptera,Myotis_stalkeri,NA
Chiroptera,Myotis_thysanodes,NA
Chiroptera,Myotis_tricolor,157.84
Chiroptera,Myotis_velifer,420.91
Chiroptera,Myotis_vivesi,NA
Chiroptera,Myotis_volans,243.59
Chiroptera,Myotis_welwitschii,NA
Chiroptera,Myotis_yanbarensis,NA
Chiroptera,Myotis_yesoensis,NA
Chiroptera,Myotis_yumanensis,NA
Rodentia,Myotomys_sloggetti,96.01
Rodentia,Myotomys_unisulcatus,47.39
Dasyuromorphia,Myrmecobius_fasciatus,NA
Pilosa,Myrmecophaga_tridactyla,1227.12
Rodentia,Mysateles_garridoi,NA
Rodentia,Mysateles_meridionalis,NA
Rodentia,Mysateles_prehensilis,NA
Chiroptera,Mystacina_robusta,NA
Chiroptera,Mystacina_tuberculata,NA
Rodentia,Mystromys_albicaudatus,124.72
Chiroptera,Myzopoda_aurita,NA
Artiodactyla,Naemorhedus_baileyi,NA
Artiodactyla,Naemorhedus_caudatus,NA
Artiodactyla,Naemorhedus_goral,1016.66
Artiodactyla,Naemorhedus_griseus,NA
Carnivora,Nandinia_binotata,1015
Rodentia,Microtus_duodecimcostatus,NA
Rodentia,Microtus_evoronensis,NA
Rodentia,Microtus_felteni,NA
Rodentia,Microtus_fortis,131.53
Rodentia,Microtus_gerbei,NA
Rodentia,Microtus_gregalis,56.38
Rodentia,Microtus_guatemalensis,NA
Rodentia,Microtus_guentheri,73.21
Rodentia,Microtus_ilaeus,NA
Rodentia,Microtus_irani,NA
Rodentia,Microtus_kikuchii,NA
